geo_value,time_value,cases,deaths,doctor_visits,wili,wcli
25015,2020-05-27,3.0,0.0,1.248407,0.0991908,0.0991908
25015,2020-05-28,2.0,1.0,1.020473,0.1007957,0.1007957
25015,2020-05-29,8.0,3.0,0.872066,0.0986065,0.0986065
25015,2020-05-30,2.0,2.0,0.773267,0.096504,0.096504
25015,2020-05-31,0.0,1.0,0.674391,0.0,0.0
25015,2020-06-01,28.0,0.0,0.636635,0.0,0.0
25015,2020-06-02,0.0,1.0,0.489013,0.0531554,0.0531554
25015,2020-06-03,8.0,3.0,0.354779,0.1609872,0.1609872
25015,2020-06-04,3.0,1.0,0.236671,0.2113371,0.1596503
25015,2020-06-05,6.0,1.0,0.139979,0.2227636,0.1682808
25015,2020-06-06,4.0,0.0,0.11634,0.2727097,0.1706924
25015,2020-06-07,1.0,3.0,0.096765,0.2751383,0.1722124
25015,2020-06-08,0.0,2.0,0.141739,0.2739567,0.1714725
25015,2020-06-09,0.0,0.0,0.256479,0.9305588,0.6607785
25015,2020-06-10,0.0,0.0,0.419359,1.0287296,0.7557247
25015,2020-06-11,8.0,0.0,0.914221,0.9616429,0.7488276
25015,2020-06-12,5.0,3.0,1.411513,0.9834431,0.7638519
25015,2020-06-13,3.0,0.0,1.901385,1.0201861,0.8536694
25015,2020-06-14,3.0,0.0,2.373132,1.0400498,0.8705676
25015,2020-06-15,2.0,0.0,2.636817,1.0623441,0.8892159
25015,2020-06-16,4.0,0.0,2.449321,0.3115343,0.3115343
25015,2020-06-17,6.0,2.0,2.058822,0.0995835,0.0995835
25015,2020-06-18,0.0,1.0,1.553041,0.1046304,0.1046304
25015,2020-06-19,5.0,0.0,1.216365,0.1013706,0.1013706
25015,2020-06-20,2.0,0.0,0.935527,0.082088,0.082088
25015,2020-06-21,1.0,1.0,0.688844,0.1872984,0.1872984
25015,2020-06-22,2.0,0.0,0.533238,0.1989973,0.1989973
25015,2020-06-23,1.0,0.0,0.74022,0.211838,0.211838
25015,2020-06-24,3.0,1.0,0.887548,0.2175764,0.2175764
25015,2020-06-25,2.0,1.0,1.137338,0.2138366,0.2138366
25015,2020-06-26,0.0,0.0,1.354075,1.018904,1.018904
25015,2020-06-27,3.0,1.0,1.347683,0.9266866,0.9266866
25015,2020-06-28,3.0,0.0,1.268602,0.8038382,0.8038382
25015,2020-06-29,1.0,0.0,1.178035,0.9295767,0.9295767
25015,2020-06-30,3.0,0.0,1.274292,0.8956149,0.8956149
25015,2020-07-01,3.0,2.0,1.65658,0.8848834,0.8848834
25015,2020-07-02,4.0,2.0,2.265655,0.844842,0.844842
25015,2020-07-03,7.0,1.0,2.764287,0.3163944,0.3163944
25015,2020-07-04,6.0,1.0,2.890904,0.3377203,0.3377203
25015,2020-07-05,3.0,0.0,2.900254,0.335249,0.335249
25015,2020-07-06,0.0,0.0,2.8256,0.3290317,0.3290317
25015,2020-07-07,1.0,0.0,2.492761,0.3329917,0.3329917
25015,2020-07-08,5.0,0.0,1.976039,0.4424354,0.4782697
25015,2020-07-09,2.0,1.0,1.586109,0.3724684,0.4081801
25015,2020-07-10,2.0,0.0,1.649223,0.3795547,0.4155125
25015,2020-07-11,6.0,0.0,1.717034,0.3807344,0.4028318
25015,2020-07-12,7.0,0.0,1.947216,0.3900559,0.4127142
25015,2020-07-13,0.0,0.0,2.073974,0.3936518,0.4166005
25015,2020-07-14,4.0,0.0,2.184583,0.6710257,0.694502
25015,2020-07-15,0.0,1.0,1.869125,0.5522446,0.5522446
25015,2020-07-16,3.0,1.0,1.488414,0.5329719,0.5329719
25015,2020-07-17,11.0,0.0,1.186484,0.3066571,0.3066571
25015,2020-07-18,7.0,0.0,0.890233,0.293234,0.293234
25015,2020-07-19,6.0,1.0,0.749695,0.5590967,0.2869026
25015,2020-07-20,10.0,3.0,0.644782,0.5872885,0.3748621
25015,2020-07-21,8.0,2.0,0.517646,0.2963268,0.0784159
25015,2020-07-22,6.0,0.0,0.431292,0.2975818,0.0788706
25015,2020-07-23,2.0,0.0,0.637473,0.2981013,0.087465
25015,2020-07-24,11.0,0.0,0.809674,0.3200255,0.0951454
25015,2020-07-25,6.0,1.0,1.062096,0.328252,0.0980272
25015,2020-07-26,8.0,0.0,1.24826,0.0,0.0993577
25015,2020-07-27,5.0,1.0,1.409998,0.0,0.0
25015,2020-07-28,0.0,0.0,1.734833,0.0,0.0
25015,2020-07-29,7.0,0.0,2.496345,0.2399219,0.2399219
25015,2020-07-30,5.0,0.0,3.23752,0.2629201,0.2629201
25015,2020-07-31,19.0,0.0,4.064006,0.3512556,0.2377249
25015,2020-08-01,6.0,0.0,4.209004,0.3599261,0.2418173
25015,2020-08-02,4.0,0.0,3.762575,0.3729083,0.2479448
25015,2020-08-03,3.0,0.0,3.245181,0.5129264,0.3847957
25015,2020-08-04,6.0,0.0,2.827341,0.4942282,0.3699451
25015,2020-08-05,5.0,0.0,2.484465,0.2500453,0.1278033
25015,2020-08-06,8.0,1.0,2.624832,0.2601855,0.1328357
25015,2020-08-07,4.0,1.0,2.665696,0.1277018,0.1277018
25015,2020-08-08,8.0,0.0,2.487256,0.1255077,0.1255077
25015,2020-08-09,4.0,0.0,2.314779,0.1136292,0.1136292
25015,2020-08-10,5.0,0.0,2.188429,0.4815066,0.4815066
25015,2020-08-11,5.0,1.0,2.02351,0.4967008,0.4967008
25015,2020-08-12,0.0,0.0,1.953064,0.4864273,0.4864273
25015,2020-08-13,0.0,0.0,1.822661,0.4842305,0.4842305
25015,2020-08-14,0.0,0.0,1.675256,0.481146,0.481146
25015,2020-08-15,0.0,0.0,1.626157,0.4973158,0.4973158
25015,2020-08-16,0.0,0.0,1.644356,0.5167111,0.5167111
25015,2020-08-17,0.0,0.0,1.609805,0.0,0.0
25015,2020-08-18,0.0,0.0,2.102667,0.0,0.0
25015,2020-08-19,0.0,1.0,2.704835,0.2360499,0.2360499
25015,2020-08-20,0.0,0.0,3.067578,0.5805513,0.3206333
25015,2020-08-21,46.0,0.0,3.394844,0.6061669,0.3353137
25015,2020-08-22,0.0,2.0,3.220083,0.5923568,0.3273991
25015,2020-08-23,0.0,0.0,2.984553,0.6080746,0.3364071
25015,2020-08-24,14.0,1.0,2.859947,0.6172156,0.3416458
25015,2020-08-25,5.0,1.0,2.493028,0.6209296,0.3423892
25015,2020-08-26,4.0,1.0,2.214251,0.380764,0.099521
25015,2020-08-27,5.0,0.0,2.205377,0.0,0.0
25015,2020-08-28,9.0,1.0,2.32816,0.0,0.0
25015,2020-08-29,9.0,1.0,2.429113,0.1761029,0.1761029
25015,2020-08-30,3.0,0.0,2.444109,0.5787758,0.5787758
25015,2020-08-31,0.0,2.0,2.377209,1.0421827,1.0421827
25015,2020-09-01,6.0,0.0,2.180866,0.860798,0.860798
25015,2020-09-02,0.0,0.0,1.930798,0.7395425,0.7395425
25015,2020-09-03,0.0,0.0,1.612172,0.6899258,0.6899258
25015,2020-09-04,0.0,1.0,1.223238,0.6910524,0.6910524
25015,2020-09-05,0.0,0.0,0.960554,0.5119618,0.5119618
25015,2020-09-06,0.0,0.0,0.7426,0.4182571,0.4182571
25015,2020-09-07,0.0,0.0,0.591932,0.0,0.0
25015,2020-09-08,11.0,0.0,0.509706,0.4386785,0.4386785
25015,2020-09-09,0.0,0.0,1.278281,0.4292099,0.4292099
25015,2020-09-10,2.0,0.0,1.898969,0.4549457,0.4549457
25015,2020-09-11,1.0,0.0,2.651659,0.4035901,0.7603031
25015,2020-09-12,2.0,0.0,3.45677,0.4043143,0.7614034
25015,2020-09-13,0.0,0.0,3.96972,0.3944203,0.7710828
25015,2020-09-14,0.0,0.0,3.801067,0.4073148,0.7901484
25015,2020-09-15,17.0,0.0,3.63717,0.0,0.3884617
25015,2020-09-16,1.0,0.0,3.23222,0.0,0.3971053
25015,2020-09-17,1.0,0.0,2.861447,0.0,0.3658458
25015,2020-09-18,3.0,0.0,2.470612,0.0,0.0
25015,2020-09-19,2.0,0.0,2.07426,0.0,0.0
25015,2020-09-20,1.0,0.0,1.783676,0.0,0.0
25015,2020-09-21,0.0,0.0,1.564685,0.0,0.0
25015,2020-09-22,0.0,0.0,1.451079,0.0,0.0
25015,2020-09-23,0.0,0.0,1.55389,0.0,0.0
25015,2020-09-24,3.0,2.0,1.95452,0.0,0.0
25015,2020-09-25,3.0,0.0,2.275678,0.0,0.0
25015,2020-09-26,8.0,0.0,2.319839,0.0,0.0
25015,2020-09-27,4.0,0.0,2.325905,0.0,0.0
25015,2020-09-28,4.0,1.0,2.310193,0.0,0.0
25015,2020-09-29,5.0,0.0,1.997554,0.0,0.0
25015,2020-09-30,16.0,0.0,1.877264,0.0,0.0
25015,2020-10-01,22.0,1.0,1.902903,0.0,0.0
25015,2020-10-02,25.0,2.0,2.126992,0.0,0.0
25015,2020-10-03,18.0,1.0,2.143231,0.0,0.0
25015,2020-10-04,26.0,0.0,2.217279,0.0,0.0
25015,2020-10-05,3.0,0.0,2.19382,0.0,0.0
25015,2020-10-06,6.0,0.0,1.511916,0.0,0.0
25015,2020-10-07,8.0,0.0,1.112121,0.0,0.0
25015,2020-10-08,4.0,0.0,1.200198,0.0,0.0
25015,2020-10-09,4.0,1.0,2.163874,0.0,0.0
25015,2020-10-10,3.0,0.0,3.016544,0.0,0.0
25015,2020-10-11,4.0,1.0,3.305574,0.0,0.0
25015,2020-10-12,3.0,0.0,3.339013,0.0,0.0
25015,2020-10-13,5.0,0.0,3.372643,0.0,0.0
25015,2020-10-14,10.0,2.0,3.428814,0.0,0.0
25015,2020-10-15,2.0,0.0,3.606499,0.0,0.0
25015,2020-10-16,10.0,0.0,3.909239,0.0,0.0
25015,2020-10-17,3.0,1.0,3.713869,0.0,0.0
25015,2020-10-18,11.0,0.0,3.4397,0.0,0.0
25015,2020-10-19,1.0,0.0,3.052338,0.0,0.0
25015,2020-10-20,11.0,0.0,2.468002,0.0,0.0
25015,2020-10-21,8.0,0.0,2.217536,0.0,0.0
25015,2020-10-22,10.0,0.0,1.979286,0.0,0.0
25015,2020-10-23,5.0,0.0,1.975564,0.0,0.0
25015,2020-10-24,6.0,0.0,1.940781,0.0,0.0
25015,2020-10-25,8.0,1.0,2.163444,0.0,0.0
25015,2020-10-26,9.0,0.0,2.429465,0.0,0.0
25015,2020-10-27,7.0,0.0,2.391335,0.0,0.0
25015,2020-10-28,7.0,1.0,2.79741,0.0,0.0
25015,2020-10-29,12.0,0.0,3.034654,0.0,0.0
25015,2020-10-30,19.0,0.0,3.158543,0.0,0.0
25015,2020-10-31,6.0,0.0,2.974133,0.0,0.0
25015,2020-11-01,11.0,0.0,3.055001,0.0,0.0
25015,2020-11-02,1.0,0.0,2.826519,0.0,0.0
25015,2020-11-03,16.0,0.0,2.64796,0.2885986,0.2885986
25015,2020-11-04,22.0,1.0,2.542635,0.3262199,0.3262199
25015,2020-11-05,21.0,1.0,3.104851,0.3501978,0.3501978
25015,2020-11-06,24.0,1.0,3.757875,0.3358686,0.3358686
25015,2020-11-07,34.0,0.0,4.474421,0.3667183,0.3667183
25015,2020-11-08,21.0,0.0,4.86474,0.4286835,0.4286835
25015,2020-11-09,15.0,0.0,5.020728,,
25015,2020-11-10,19.0,0.0,4.559233,0.0,0.0
25015,2020-11-11,37.0,0.0,4.276302,0.0,0.0
25015,2020-11-12,31.0,0.0,4.367751,0.0,0.0
25015,2020-11-13,54.0,1.0,4.322981,0.0,0.0
25015,2020-11-14,35.0,1.0,4.364459,0.0,0.0
25015,2020-11-15,24.0,0.0,4.251487,0.0,0.0
25015,2020-11-16,21.0,0.0,4.015095,0.0,0.0
25015,2020-11-17,23.0,0.0,4.103417,0.0,0.0
25015,2020-11-18,61.0,0.0,4.00524,0.0,0.0
25015,2020-11-19,31.0,0.0,3.909094,0.0,0.0
25015,2020-11-20,27.0,0.0,4.058183,0.0,0.0
25015,2020-11-21,37.0,0.0,4.357313,0.0,0.0
25015,2020-11-22,31.0,1.0,4.514802,0.0,0.0
25015,2020-11-23,14.0,0.0,4.715185,0.0,0.0
25015,2020-11-24,31.0,0.0,4.749746,0.0,0.0
25015,2020-11-25,35.0,0.0,4.7866,0.0,0.0
25015,2020-11-26,0.0,0.0,5.012555,0.0,0.0
25015,2020-11-27,46.0,0.0,5.210133,0.0,0.0
25015,2020-11-28,38.0,0.0,5.347941,0.0,0.0
25015,2020-11-29,35.0,1.0,5.603437,0.4235477,0.4235477
25015,2020-11-30,18.0,1.0,5.615675,0.4302384,0.4302384
25015,2020-12-01,23.0,0.0,5.431144,0.4252937,0.4252937
25015,2020-12-02,45.0,1.0,5.100592,0.6149833,0.6149833
25015,2020-12-03,60.0,1.0,4.877173,0.6028307,0.6028307
25015,2020-12-04,42.0,0.0,4.756596,0.5765751,0.5765751
25015,2020-12-05,44.0,0.0,4.613758,0.5779039,0.5779039
25015,2020-12-06,31.0,1.0,4.733571,0.1424035,0.1424035
25015,2020-12-07,30.0,1.0,4.771993,0.1363223,0.1363223
25015,2020-12-08,53.0,1.0,4.697326,0.141525,0.141525
25015,2020-12-09,51.0,1.0,4.607062,0.0,0.0
25015,2020-12-10,28.0,1.0,4.983274,0.6659999,0.6659999
25015,2020-12-11,0.0,1.0,5.365096,0.6558188,0.6558188
25015,2020-12-12,63.0,0.0,5.73083,0.6557503,0.6557503
25015,2020-12-13,43.0,0.0,5.948735,0.6560985,0.6560985
25015,2020-12-14,31.0,0.0,5.977343,0.8303732,0.6554641
25015,2020-12-15,26.0,0.0,5.899701,0.8294859,0.6554362
25015,2020-12-16,46.0,4.0,5.887834,0.820396,0.6551504
25015,2020-12-17,52.0,2.0,6.226535,0.2802261,0.1105784
25015,2020-12-18,58.0,2.0,6.323427,0.265264,0.1153791
25015,2020-12-19,37.0,2.0,6.086484,0.2600987,0.1139451
25015,2020-12-20,43.0,0.0,5.734232,0.250065,0.1247806
25015,2020-12-21,184.0,0.0,5.366452,0.1323132,0.1323132
25015,2020-12-22,59.0,0.0,4.975327,0.2627188,0.2627188
25015,2020-12-23,0.0,0.0,4.763012,0.2749471,0.2749471
25015,2020-12-24,0.0,3.0,4.913212,0.1469887,0.5643215
25015,2020-12-25,0.0,-3.0,5.205444,0.1475621,0.5666881
25015,2020-12-26,0.0,0.0,5.252756,0.1457365,0.5591539
25015,2020-12-27,0.0,0.0,5.198695,0.1504444,0.5785838
25015,2020-12-28,-206.0,0.0,5.017625,0.1465126,0.5623569
25015,2020-12-29,46.0,8.0,4.613551,0.0,0.3978309
25015,2020-12-30,80.0,4.0,4.248629,0.0,0.3891017
25015,2020-12-31,90.0,5.0,4.333108,0.0,0.0
25015,2021-01-01,0.0,0.0,4.806894,0.0,0.0
25017,2020-02-01,,,0.0,,
25017,2020-02-02,,,0.0,,
25017,2020-02-03,,,0.0,,
25017,2020-02-04,,,0.0,,
25017,2020-02-05,,,0.0,,
25017,2020-02-06,,,0.0,,
25017,2020-02-07,,,0.0,,
25017,2020-02-08,,,0.0,,
25017,2020-02-09,,,0.0,,
25017,2020-02-10,,,0.0,,
25017,2020-02-11,,,0.0,,
25017,2020-02-12,,,0.0,,
25017,2020-02-13,,,0.0,,
25017,2020-02-14,,,0.0,,
25017,2020-02-15,,,0.0,,
25017,2020-02-16,,,0.0,,
25017,2020-02-17,,,0.0,,
25017,2020-02-18,,,0.0,,
25017,2020-02-19,,,0.0,,
25017,2020-02-20,0.0,0.0,0.0,,
25017,2020-02-21,0.0,0.0,0.0,,
25017,2020-02-22,0.0,0.0,0.0,,
25017,2020-02-23,0.0,0.0,0.0,,
25017,2020-02-24,0.0,0.0,0.0,,
25017,2020-02-25,0.0,0.0,0.0,,
25017,2020-02-26,0.0,0.0,0.0,,
25017,2020-02-27,0.0,0.0,0.0,,
25017,2020-02-28,0.0,0.0,0.0,,
25017,2020-02-29,0.0,0.0,0.0,,
25017,2020-03-01,0.0,0.0,0.0,,
25017,2020-03-02,0.0,0.0,0.0,,
25017,2020-03-03,0.0,0.0,0.0,,
25017,2020-03-04,0.0,0.0,0.0,,
25017,2020-03-05,0.0,0.0,0.0,,
25017,2020-03-06,1.0,0.0,0.0,,
25017,2020-03-07,0.0,0.0,0.0,,
25017,2020-03-08,6.0,0.0,0.0,,
25017,2020-03-09,8.0,0.0,0.0,,
25017,2020-03-10,26.0,0.0,0.0,,
25017,2020-03-11,3.0,0.0,0.0,,
25017,2020-03-12,5.0,0.0,0.0,,
25017,2020-03-13,11.0,0.0,0.0,,
25017,2020-03-14,5.0,0.0,0.02906,,
25017,2020-03-15,10.0,0.0,0.048385,,
25017,2020-03-16,8.0,0.0,0.064819,,
25017,2020-03-17,6.0,0.0,0.094886,,
25017,2020-03-18,11.0,0.0,0.202618,,
25017,2020-03-19,19.0,0.0,0.251222,,
25017,2020-03-20,25.0,0.0,0.347108,,
25017,2020-03-21,33.0,1.0,0.67842,,
25017,2020-03-22,22.0,0.0,0.8426,,
25017,2020-03-23,33.0,0.0,0.972384,,
25017,2020-03-24,72.0,1.0,1.196851,,
25017,2020-03-25,142.0,0.0,1.555155,,
25017,2020-03-26,92.0,3.0,1.458888,,
25017,2020-03-27,147.0,1.0,1.447763,,
25017,2020-03-28,157.0,0.0,1.422303,,
25017,2020-03-29,139.0,1.0,1.361229,,
25017,2020-03-30,160.0,2.0,1.271855,,
25017,2020-03-31,199.0,9.0,1.685764,,
25017,2020-04-01,242.0,3.0,1.645552,,
25017,2020-04-02,288.0,8.0,1.63931,,
25017,2020-04-03,332.0,10.0,1.815132,,
25017,2020-04-04,266.0,0.0,1.785838,,
25017,2020-04-05,164.0,3.0,2.051765,,
25017,2020-04-06,318.0,6.0,1.908724,1.0886099,1.062482
25017,2020-04-07,237.0,21.0,1.775092,0.9653365,0.9526021
25017,2020-04-08,358.0,11.0,1.813836,1.016171,1.0119505
25017,2020-04-09,500.0,13.0,1.783751,0.8507377,0.842757
25017,2020-04-10,402.0,16.0,1.851841,0.9249529,0.8948792
25017,2020-04-11,425.0,28.0,2.046813,1.0872587,1.0500015
25017,2020-04-12,788.0,12.0,2.155996,1.3941628,1.4434999
25017,2020-04-13,323.0,14.0,1.912896,1.3554517,1.4189585
25017,2020-04-14,271.0,25.0,2.441539,1.3789774,1.4464661
25017,2020-04-15,427.0,33.0,2.938148,1.2656563,1.3336997
25017,2020-04-16,525.0,37.0,2.850011,1.3120681,1.3863525
25017,2020-04-17,538.0,36.0,3.517712,1.3545147,1.4511741
25017,2020-04-18,553.0,40.0,3.879294,1.1951344,1.2625717
25017,2020-04-19,440.0,38.0,3.225872,0.652528,0.6170721
25017,2020-04-20,516.0,30.0,2.716344,0.5356685,0.480589
25017,2020-04-21,368.0,26.0,2.945607,0.437493,0.3817887
25017,2020-04-22,473.0,66.0,2.946409,0.5162221,0.4599226
25017,2020-04-23,630.0,51.0,3.241364,0.5051764,0.4499374
25017,2020-04-24,957.0,40.0,3.809346,0.3367965,0.2819955
25017,2020-04-25,572.0,44.0,3.746844,0.3528822,0.2704538
25017,2020-04-26,395.0,41.0,3.511963,0.3589475,0.2740242
25017,2020-04-27,305.0,30.0,2.976962,0.436886,0.3400541
25017,2020-04-28,464.0,31.0,3.467122,0.4934786,0.3565106
25017,2020-04-29,382.0,71.0,4.305397,0.4745341,0.3413533
25017,2020-04-30,409.0,43.0,4.168608,0.4608983,0.3095205
25017,2020-05-01,399.0,40.0,4.000237,0.4453653,0.2919283
25017,2020-05-02,441.0,38.0,3.890832,0.3319023,0.2596523
25017,2020-05-03,322.0,49.0,3.611228,0.3039226,0.2333887
25017,2020-05-04,387.0,25.0,3.098517,0.251727,0.1920775
25017,2020-05-05,223.0,31.0,3.529065,0.1946428,0.175474
25017,2020-05-06,347.0,42.0,3.753532,0.1436012,0.1243121
25017,2020-05-07,349.0,33.0,3.941268,0.111021,0.111021
25017,2020-05-08,338.0,29.0,4.446097,0.2954878,0.2954878
25017,2020-05-09,293.0,37.0,4.948432,0.3311421,0.3311421
25017,2020-05-10,282.0,38.0,4.763354,0.3161577,0.3547942
25017,2020-05-11,185.0,28.0,3.857304,0.30166,0.3410248
25017,2020-05-12,179.0,9.0,4.202615,0.541353,0.5797438
25017,2020-05-13,248.0,38.0,4.527579,0.5967018,0.6347834
25017,2020-05-14,180.0,45.0,4.773772,0.6052984,0.6431199
25017,2020-05-15,302.0,20.0,5.125458,0.3988138,0.436808
25017,2020-05-16,200.0,23.0,5.012645,0.4132534,0.4504979
25017,2020-05-17,246.0,24.0,4.483216,0.4392136,0.4256647
25017,2020-05-18,216.0,18.0,3.961216,0.4645874,0.4512695
25017,2020-05-19,159.0,24.0,4.021089,0.2250768,0.2117288
25017,2020-05-20,204.0,26.0,3.533028,0.2051241,0.1917336
25017,2020-05-21,222.0,16.0,3.528011,0.1957962,0.1821977
25017,2020-05-22,155.0,18.0,3.782151,0.1985822,0.1753705
25017,2020-05-23,147.0,16.0,3.610171,0.2194954,0.1693025
25017,2020-05-24,205.0,6.0,3.325037,0.2937785,0.2570133
25017,2020-05-25,102.0,9.0,3.002337,0.3361917,0.2991408
25017,2020-05-26,62.0,8.0,3.976577,0.3770884,0.3391009
25017,2020-05-27,105.0,14.0,3.792066,0.3551506,0.3174054
25017,2020-05-28,151.0,15.0,3.923201,0.3583793,0.3113422
25017,2020-05-29,115.0,19.0,3.663238,0.4300374,0.3925035
25017,2020-05-30,152.0,13.0,4.178094,0.4412401,0.3830779
25017,2020-05-31,163.0,19.0,3.907936,0.3439954,0.2862139
25017,2020-06-01,937.0,35.0,3.089668,0.2673007,0.2231482
25017,2020-06-02,72.0,13.0,2.75495,0.2813841,0.2375366
25017,2020-06-03,107.0,13.0,2.50188,0.3775262,0.3336255
25017,2020-06-04,82.0,13.0,2.399849,0.370548,0.3360489
25017,2020-06-05,98.0,6.0,2.211004,0.2805953,0.2467944
25017,2020-06-06,103.0,6.0,2.049992,0.1921016,0.2047287
25017,2020-06-07,68.0,4.0,2.11492,0.3339289,0.3465166
25017,2020-06-08,58.0,6.0,1.907307,0.4127297,0.4127297
25017,2020-06-09,33.0,9.0,2.024571,0.3471569,0.3471569
25017,2020-06-10,44.0,5.0,1.880072,0.2449603,0.2449603
25017,2020-06-11,107.0,8.0,2.015388,0.4301939,0.3663538
25017,2020-06-12,79.0,11.0,1.77882,0.434487,0.3700158
25017,2020-06-13,81.0,4.0,1.698552,0.4368828,0.373217
25017,2020-06-14,39.0,8.0,1.791442,0.3263268,0.2624958
25017,2020-06-15,32.0,7.0,1.574531,0.2517366,0.1871359
25017,2020-06-16,42.0,2.0,1.721538,0.2630491,0.1983135
25017,2020-06-17,77.0,16.0,1.928594,0.238527,0.1738738
25017,2020-06-18,61.0,7.0,2.22657,0.0469604,0.0469604
25017,2020-06-19,57.0,3.0,2.496648,0.0480247,0.0480247
25017,2020-06-20,80.0,10.0,2.824743,0.0396976,0.0396976
25017,2020-06-21,30.0,6.0,2.880363,0.1573226,0.1573226
25017,2020-06-22,35.0,2.0,2.774422,0.1563776,0.1563776
25017,2020-06-23,38.0,3.0,2.884861,0.2406989,0.2406989
25017,2020-06-24,50.0,8.0,2.966966,0.2387617,0.2387617
25017,2020-06-25,44.0,5.0,3.001421,0.262531,0.262531
25017,2020-06-26,45.0,14.0,3.111762,0.4022546,0.4022546
25017,2020-06-27,73.0,10.0,3.260977,0.4322619,0.4322619
25017,2020-06-28,56.0,6.0,3.427155,0.3098308,0.3098308
25017,2020-06-29,31.0,7.0,3.822905,0.3074734,0.3074734
25017,2020-06-30,16.0,-11.0,4.261765,0.2933088,0.2933088
25017,2020-07-01,36.0,7.0,4.266631,0.3821134,0.2978004
25017,2020-07-02,41.0,9.0,4.126452,0.360386,0.2753273
25017,2020-07-03,44.0,3.0,4.198358,0.2231409,0.1386163
25017,2020-07-04,32.0,7.0,5.520866,0.1928362,0.1084197
25017,2020-07-05,38.0,2.0,4.723831,0.1782676,0.094716
25017,2020-07-06,40.0,3.0,4.347928,0.3094823,0.2260755
25017,2020-07-07,50.0,6.0,4.254034,0.3012666,0.2156522
25017,2020-07-08,57.0,9.0,4.114618,0.2120925,0.2120925
25017,2020-07-09,48.0,6.0,4.326556,0.2597019,0.2597019
25017,2020-07-10,29.0,5.0,4.181749,0.2491358,0.2491358
25017,2020-07-11,59.0,5.0,3.923048,0.4350931,0.4350931
25017,2020-07-12,47.0,3.0,3.542344,0.4291561,0.4291561
25017,2020-07-13,53.0,5.0,3.583129,0.2941064,0.2941064
25017,2020-07-14,64.0,2.0,3.365315,0.2200548,0.2200548
25017,2020-07-15,52.0,5.0,3.311267,0.2765194,0.2765194
25017,2020-07-16,33.0,6.0,3.227315,0.2888096,0.2717326
25017,2020-07-17,53.0,4.0,3.436981,0.3176822,0.3007931
25017,2020-07-18,71.0,6.0,3.558046,0.1536411,0.1368706
25017,2020-07-19,77.0,3.0,3.58637,0.1549963,0.1380783
25017,2020-07-20,72.0,1.0,3.629897,0.157031,0.139891
25017,2020-07-21,53.0,-2.0,3.67248,0.1601365,0.1426583
25017,2020-07-22,73.0,5.0,3.726546,0.1440064,0.1032435
25017,2020-07-23,39.0,0.0,3.768351,0.0946247,0.0706697
25017,2020-07-24,67.0,3.0,4.015637,0.0955597,0.0372268
25017,2020-07-25,60.0,1.0,4.350814,0.0862589,0.0288087
25017,2020-07-26,83.0,2.0,4.013845,0.086808,0.0289902
25017,2020-07-27,63.0,2.0,3.959303,0.1766401,0.1198266
25017,2020-07-28,33.0,2.0,4.126724,0.1742403,0.1182019
25017,2020-07-29,106.0,10.0,4.070556,0.182583,0.1209678
25017,2020-07-30,82.0,3.0,4.470743,0.1671148,0.1074261
25017,2020-07-31,89.0,4.0,4.784422,0.1624808,0.108177
25017,2020-08-01,95.0,5.0,4.560213,0.1630077,0.1085285
25017,2020-08-02,93.0,2.0,3.734266,0.1625299,0.1082106
25017,2020-08-03,38.0,3.0,3.636435,0.0749282,0.0200016
25017,2020-08-04,95.0,1.0,3.892061,0.138706,0.0841655
25017,2020-08-05,82.0,0.0,3.964483,0.0914055,0.0644843
25017,2020-08-06,47.0,9.0,4.435668,0.1407692,0.1136286
25017,2020-08-07,98.0,1.0,4.47511,0.1875494,0.1875494
25017,2020-08-08,91.0,3.0,4.67883,0.1877535,0.1877535
25017,2020-08-09,75.0,1.0,4.691421,0.2036952,0.2036952
25017,2020-08-10,50.0,2.0,4.759271,0.2327613,0.2327613
25017,2020-08-11,95.0,1.0,5.084079,0.2040756,0.2040756
25017,2020-08-12,0.0,0.0,5.057664,0.251081,0.251081
25017,2020-08-13,0.0,0.0,5.070551,0.375889,0.375889
25017,2020-08-14,0.0,0.0,5.497746,0.2992081,0.2992081
25017,2020-08-15,0.0,0.0,5.533304,0.3130242,0.3818969
25017,2020-08-16,0.0,0.0,5.63125,0.2966896,0.3652218
25017,2020-08-17,0.0,0.0,5.680297,0.2657675,0.333497
25017,2020-08-18,0.0,0.0,6.089101,0.2310009,0.2978171
25017,2020-08-19,0.0,28.0,5.816071,0.1813814,0.2475728
25017,2020-08-20,0.0,2.0,5.509166,0.0162937,0.0818337
25017,2020-08-21,464.0,0.0,5.334568,0.1138171,0.1575438
25017,2020-08-22,27.0,7.0,5.143942,0.0978366,0.0763468
25017,2020-08-23,0.0,0.0,4.905731,0.1415747,0.1201332
25017,2020-08-24,102.0,10.0,5.033534,0.2318095,0.1814279
25017,2020-08-25,90.0,1.0,5.397356,0.2365052,0.1850893
25017,2020-08-26,48.0,4.0,5.39729,0.2483429,0.1963632
25017,2020-08-27,81.0,4.0,5.183522,0.0,0.0
25017,2020-08-28,86.0,0.0,5.508702,0.0,0.0
25017,2020-08-29,99.0,2.0,5.513433,0.0325563,0.0
25017,2020-08-30,33.0,4.0,5.167545,0.0242212,0.0
25017,2020-08-31,27.0,2.0,4.61176,0.0564322,0.0371324
